,School_ID,State,Year,Subject,isbn,title,authors,published,rating,score,description
1640,24,QLD,12,MATHEMATICS,9783600131398,,,,,,
1641,24,QLD,12,MATHEMATICS,9783600131398,,,,,,
1642,24,QLD,12,MATHEMATICS,9781108603270,Essential Specialist Mathematics,"['Michael Evans', 'Sue Avery', 'Josian Astruc', 'Neil Cracknell']",2005-12-29,1.0,5.0,"This companion text to Essential Specialist Mathematics (3rd edition) contains fully worked solutions to all of the analysis and application questions contained in the text book. The graphics calculator is featured in the solutions where ever this is appropriate. Full diagrams, graphs and tables relevant to the solutions are included in all cases."
1643,24,QLD,12,MATHEMATICS,9783600131398,,,,,,
1644,24,QLD,12,SCIENCE,9781108827355,Cambridge IGCSE Physics Coursebook with CD-ROM,['David Sang'],2010-02-11,0.0,0.0,"The Cambridge IGCSE Physics Coursebook has been written and developed to provide full support for the University of Cambridge International Examinations (CIE) IGCSE Physics syllabus (0625). The book is in full colour and includes a free CD-ROM. Topics are introduced in terms of their relevance to life in the 21st century. The CD-ROM offers a full range of supporting activities for independent learning, with exemplar examination questions and worked answers with commentary. Activity sheets and accompanying notes are also included on the CD-ROM.Written and developed to provide full support for the Cambridge IGCSE Physics syllabus offered by CIE."
1645,24,QLD,12,SCIENCE,9780199204632,Science and Technology Resources: A Guide for Information Professionals and Researchers,"['James E. Bobick', 'G. Lynn Berard']",2011-04-19,0.0,0.0,"An indispensable resource for anyone wanting to create, maintain, improve, understand, or use the diverse information resources within a sci-tech library. • Over 80 screenshots of electronic information resource tools designed for the engineer and scientist; page reproductions from print sources and illustrations from scholarly journal articles and monographs are also included • Each chapter concludes with a comprehensive list of additional resources for further research • Approximately 30 discipline-specific subject bibliographies in the appendix section act as indispensable guides for developing library collections, as well as for compiling introductory textbooks appropriate for library science students • Included pathfinders provide expert guides for targeted online research • Corresponding instructor exercises are available at the publisher's website"
1646,25,QLD,12,MATHEMATICS,9781108623995,Reading Mastery Fast Cycle 2002 Classic Edition,['WrightGroup/McGraw-Hill'],2002-04,0.0,0.0,Builds student background a component of the print experience that enables teachers to model student responses and build background knowledge and piques interest
1647,25,QLD,12,SCIENCE,9780190313586,Biology for Queensland Units 1 and 2 Workbook,"['Jess Sautner', 'Robyn Flexman']",2019-12-18,0.0,0.0,"The new Queensland Senior Biology syllabus affects all aspects of teaching and learning - new teaching content, new course structure and a new approach to assessment. As EPAA Secondary Publisher of the Year 2017, 2018 and 2019, Oxford University Press is committed to helping teachers and students in Queensland reach their full potential. Biology for Queensland: An Australian Perspective Student workbooks are standalone resources designed to help students succeed in their internal and external assessments. With an engaging design, full-colour photos and relevant diagrams throughout, the Student workbooks include:a Toolkit chapter focused on internal assessments and cognitive verbsData drill activities that help students develop the key skills in analysis and interpretation required for the Data testExperiment explorer activities that support the modification of a practical as required in the Student experimentResearch review activities that allow students to practise how to evaluate a claim and identify credible sources for the Research investigationExam excellence activities that allow students to practice multiple choice and short answer questions in preparation for the external examinationhandy study tips throughout the chapterspractice internal assessments for the Data test, Student experiment and Research investigationwrite-in worksheets for all mandatory and suggested practicalsappendices such as the periodic table and formulasanswers to all activities and practice assessments."
1648,25,QLD,12,SCIENCE,9780190313654,New Century Physics for Queensland Units 3&4 Workbooks,"[""Deanne O'Callaghan"", 'Paul Fitz-Gerald', 'Richard Walding']",2019-11-11,0.0,0.0,"The new Queensland Physics syllabus affects all aspects of teaching and learning - new teaching content, new course structure and a new approach to assessment. As Secondary Publisher of the Year 2017 and 2018, Oxford University Press is committed to helping teachers and students in Queensland reach their full potential. New Century Physics for Queensland 3E Student workbooks are standalone resources designed to help students succeed in their internal and external assessments. With an engaging design, full-colour photos and relevant diagrams throughout, the Student workbooks include:a Toolkit chapter focused on internal assessments and cognitive verbsData drill activities that help students develop the key skills in analysis and interpretation required for the Data testExperiment explorer activities that support the modification of a practical as required in the Student experimentResearch review activities that allow students to practise how to evaluate a claim and identify credible sources for the Research investigationExam excellence activities that allow students to practice multiple choice and short answer questions in preparation for the external examinationhandy study tips throughout the chapterspractice internal assessments for the Data test, Student experiment and Research investigationwrite-in worksheets for all mandatory and suggested practicalsappendices such as the periodic table and formulasanswers to all activities and practice assessments."
1649,25,QLD,12,MATHEMATICS,9781108461542,Essential Mathematics for the Australian Curriculum Year 10 2ed Teacher Support Print Option,"['David Greenwood', 'Emeritus Professor of Antimicrobial Science David Greenwood', 'David Robertson', 'Sarah Woolley', 'Jenny Goodman', 'Jenny Vaughan']",2015-11-19,0.0,0.0,
1650,25,QLD,12,MATHEMATICS,9780521861533,The British National Bibliography,['Arthur James Wells'],2006,0.0,0.0,
1651,25,QLD,12,SCIENCE,9780190313449,Chemisty for Queensland Units 3&4 Workbook,"['Carolyn Drenen', 'Philip Sharpe']",2019-10-14,0.0,0.0,"The new Queensland Chemistry syllabus affects all aspects of teaching and learning - new teaching content, new course structure and a new approach to assessment. As EPAA Secondary Publisher of the Year 2017, 2018 and 2019, Oxford University Press is committed to helping teachers and students in Queensland reach their full potential. Chemistry for Queensland Student workbooks are standalone resources designed to help students succeed in their internal and external assessments. With an engaging design, full-colour photos and relevant diagrams throughout, the Student workbooks include:a Toolkit chapter focused on internal assessments and cognitive verbsData drill activities that help students develop the key skills in analysis and interpretation required for the Data testExperiment explorer activities that support the modification of a practical as required in the Student experimentResearch review activities that allow students to practise how to evaluate a claim and identify credible sources for the Research investigationExam excellence activities that allow students to practice multiple choice and short answer questions in preparation for the external examinationhandy study tips throughout the chapterspractice internal assessments for the Data test, Student experiment and Research investigationwrite-in worksheets for all mandatory and suggested practicalsappendices such as the periodic table and formulasanswers to all activities and practice assessments."
1652,31,QLD,12,VISUAL ARTS,9781108461788,Pearson General Mathematics Queensland 12 Exam Preparation Workbook,['Scott Brown'],2019-04-30,0.0,0.0,"The Exam Preparation Workbook (Year 12 only), prepares students for external exams by taking them through actual past Victorian external exam questions. They have been constructed to guide students through a sequence of preparatory steps and build confidence leading up to the external exams. Fully worked solutions, notes on common errors to be aware of and commentary from the Victorian examiner's report are included for each question."
1653,31,QLD,12,MATHEMATICS,9781108461542,Essential Mathematics for the Australian Curriculum Year 10 2ed Teacher Support Print Option,"['David Greenwood', 'Emeritus Professor of Antimicrobial Science David Greenwood', 'David Robertson', 'Sarah Woolley', 'Jenny Goodman', 'Jenny Vaughan']",2015-11-19,0.0,0.0,
1654,31,QLD,12,MATHEMATICS,9781108623995,Reading Mastery Fast Cycle 2002 Classic Edition,['WrightGroup/McGraw-Hill'],2002-04,0.0,0.0,Builds student background a component of the print experience that enables teachers to model student responses and build background knowledge and piques interest
1655,31,QLD,12,MATHEMATICS,9781108459778,Pearson General Mathematics Queensland 12 Exam Preparation Workbook,['Scott Brown'],2019-04-30,0.0,0.0,"The Exam Preparation Workbook (Year 12 only), prepares students for external exams by taking them through actual past Victorian external exam questions. They have been constructed to guide students through a sequence of preparatory steps and build confidence leading up to the external exams. Fully worked solutions, notes on common errors to be aware of and commentary from the Victorian examiner's report are included for each question."
1656,31,QLD,12,MATHEMATICS,9780521861533,The British National Bibliography,['Arthur James Wells'],2006,0.0,0.0,
1657,31,QLD,12,PSYCHOLOGY,9780190313340,Oxford VCE Psychology Units 3 and 4 Student Book + Obook + Assess,"['Roger Edwards', 'Karen Marangio', 'Elizabeth Blaher-Lucas', 'Vicki Moore', 'Fiona Ganino-Day']",2013,0.0,0.0,"Oxford Psychology 2nd Edition is a psychology course developed for VCE Psychology students. Written by an expert author team and with the assistance of the Krongold Centre at Monash University, the course offers unparalleled expertise and authority. Oxford Psychology is your complete psychology solution and passport to student success.The Oxford Psychology Units 3 & 4 2nd Edition Student Book has been updated to match the new VCE Psychology 2013-2016 Study Design. The new edition includes the latest research in psychology and the design and features of the book are now even more accessible. The author team has provided a strong emphasis on assessment, covering all requirements in the Study Design including accurate weighting of marks and exam-style questions. Written from the perspective of an examiner, the content covers all students need to succeed in VCE Psychology. Additional FREE online teacher support for all adopting schools includes:Suggested answers for all questions in the student bookAdditional assessment tasks for each Area of Study with full marking guidelinesRevision notes for every chapter of Unit 3 & 4 that break down the Study Design key knowledge into easy-to-remember dot pointsFor access please contact your Oxford Secondary sales representative. For all related titles in this series, please click here"
1658,34,QLD,12,MATHEMATICS,9781108592451,Essential Mathematics for the Australian Curriculum Year 10 2ed Teacher Support Print Option,"['David Greenwood', 'Emeritus Professor of Antimicrobial Science David Greenwood', 'David Robertson', 'Sarah Woolley', 'Jenny Goodman', 'Jenny Vaughan']",2015-11-19,0.0,0.0,
1659,34,QLD,12,MATHEMATICS,9781108821360,2020 Graduate Exhibition,,2020-12-12,0.0,0.0,"Catalogue produced for 2020 Graduate Exhibition at Adelaide Central School of Art, 12 December 2020 - 22 January 2021."
1660,34,QLD,12,MATHEMATICS,9781108461542,Essential Mathematics for the Australian Curriculum Year 10 2ed Teacher Support Print Option,"['David Greenwood', 'Emeritus Professor of Antimicrobial Science David Greenwood', 'David Robertson', 'Sarah Woolley', 'Jenny Goodman', 'Jenny Vaughan']",2015-11-19,0.0,0.0,
1661,34,QLD,12,PSYCHOLOGY,9780190313340,Oxford VCE Psychology Units 3 and 4 Student Book + Obook + Assess,"['Roger Edwards', 'Karen Marangio', 'Elizabeth Blaher-Lucas', 'Vicki Moore', 'Fiona Ganino-Day']",2013,0.0,0.0,"Oxford Psychology 2nd Edition is a psychology course developed for VCE Psychology students. Written by an expert author team and with the assistance of the Krongold Centre at Monash University, the course offers unparalleled expertise and authority. Oxford Psychology is your complete psychology solution and passport to student success.The Oxford Psychology Units 3 & 4 2nd Edition Student Book has been updated to match the new VCE Psychology 2013-2016 Study Design. The new edition includes the latest research in psychology and the design and features of the book are now even more accessible. The author team has provided a strong emphasis on assessment, covering all requirements in the Study Design including accurate weighting of marks and exam-style questions. Written from the perspective of an examiner, the content covers all students need to succeed in VCE Psychology. Additional FREE online teacher support for all adopting schools includes:Suggested answers for all questions in the student bookAdditional assessment tasks for each Area of Study with full marking guidelinesRevision notes for every chapter of Unit 3 & 4 that break down the Study Design key knowledge into easy-to-remember dot pointsFor access please contact your Oxford Secondary sales representative. For all related titles in this series, please click here"
1662,6,VIC,12,LEGAL STUDIES,9780190326302,Access and Justice,"['Margaret Beazer', 'Josie Gray']",2008,0.0,0.0,Table of contents includes: Law-making -- Crime -- Criminal investigations and sanctions --The courtroom -- Courts and law-making -- Torts -- Contract law -- Dispute resolution in civil cases -- Environmental and neighbourhood relationships -- Families and the law -- Legal issues in technology -- Rights and responsibilities -- Sports and the law -- Wills and inheritance -- Young people and the law -- Human rights.
1663,6,VIC,12,ENGLISH LITERARY STUDIES,9780413577801,The Life Of Galileo,"['Bertolt Brecht', 'Ralph Manheim']",2003-07-01,9.0,4.5,"Along with Mother Courage, the character of Galileo is one of Brecht's greatest creations, immensely live, human and complex. Unable to resist his appetite for scientific investigation, Galileo's heretical discoveries about the solar system bring him to the attention of the Inquisition. He is scared into publicly abjuring his theories but, despite his self-contempt, goes on working in private, eventually helping to smuggle his writings out of the country. As an examination of the problems that face not only the scientist but also the whole spirit of free inquiry when brought into conflict with the requirements of government or official ideology, Life of Galileo has few equals. Written in exile in 1937-9 and first performed in Zurich in 1943, Galileo was first staged in English in 1947 by Joseph Losey in a version jointly prepared by Brecht and Charles Laughton, who played the title role. Printed here is the complete translation by John Willett. The much shorter Laughton version is also included in full as an appendix, along with Brecht's own copious notes on the play making this the most trusted scholarly edition of the text."
1664,19,VIC,12,LEGAL STUDIES,9780190326302,Access and Justice,"['Margaret Beazer', 'Josie Gray']",2008,0.0,0.0,Table of contents includes: Law-making -- Crime -- Criminal investigations and sanctions --The courtroom -- Courts and law-making -- Torts -- Contract law -- Dispute resolution in civil cases -- Environmental and neighbourhood relationships -- Families and the law -- Legal issues in technology -- Rights and responsibilities -- Sports and the law -- Wills and inheritance -- Young people and the law -- Human rights.
1665,1,NSW,12,LANGUAGES,9780806142326,The Student's Catullus,"['Gaius Valerius Catullus', 'Daniel H. Garrison']",2012,0.0,0.0,"Although his audacious, erotic, and satirical verses survived the Middle Ages in only a single copy, Catullus has become in our time a canonical author, ranking in popularity and importance with Virgil, Horace, and Ovid. And for students and teachers of Latin, Daniel H. Garrison's The Student's Catullus is a definitive introductory text. This fourth edition, thoroughly revised, makes Catullus' famous poems more accessible than ever. A comprehensive reference, The Student's Catullus includes the following features: · A brief overview of Catullus's life and artistic persona · A fresh recension of all 113 poems · A commentary in English on each poem, explaining difficult points of Latin and salient aspects of Catullus' artistry · A Who's Who of the people in Catullus' poems · An explanation of Catullan meters · A glossary of literary terms used in the commentary · A complete Latin-English Catullan vocabulary · Six reference maps New to this fourth edition are dozens of additional notes to aid comprehension, more nuanced definitions in the vocabulary list, and amplified information in the appendices. In addition, Garrison has expanded his introduction to include tips for students and teachers. Drawing on years of classroom experience, Garrison urges readers to avoid rote translation and instead engage thoroughly with the poet's delightful language, syntax, structure, and rhythm."
1666,12,WA,12,POLITICS AND LAW,9780648930105,"Power, Accountability and Rights",['Stephen King'],2017-01-25,0.0,0.0,
1667,40,NT,12,PHILOSOPHY,9781921333569,VCE Philosophy Units 3&4 3rd Edition,['Lenny Robinson-mccarthy'],2018-10,0.0,0.0,
1668,27,ACT,11,DESIGN AND TECHNOLOGY,9780170210713,Nelson Textiles and Design,"['Lynda Peters', 'Christine Castle']",2012,0.0,0.0,"The Textiles and Design: Preliminary and HSC Teacher Resource Book is packed with BLMs closely following the student book, covering both Preliminary and HSC courses. There are icons for each BLM in the student book, so students will be prompted to ask for them. Activities are varied and fun, in the trademark style of the authors, and answers are available to download from the NelsonNet teacher website."
1669,21,NSW,12,MUSIC,9781305664166,"The Cengage Guide to Research, 2016 MLA Update","['Susan K. Miller-Cochran', 'Rochelle L. Rodrigo']",2016-01-01,0.0,0.0,"Help students develop the research skills they need for success in academic, career, and everyday situations with THE CENGAGE GUIDE TO RESEARCH, 3rd Edition. Recognizing that technology is a part of daily life, the authors show students how to apply the research skills they use every day (buying a car or choosing a cell phone plan, for example) to academic and professional settings. Annotated student samples, research scenarios, and Techno Tips illustrate the how and why of researching and engage students with key research technologies important to success. This edition has been updated to reflect guidelines from the 2016 MLA HANDBOOK, Eighth Edition. Important Notice: Media content referenced within the product description or the product text may not be available in the ebook version."
1670,3,VIC,7,ENGLISH,9781488610622,Pearson English,"['Leanne Matheson', 'Mark Stracey']",2010,0.0,0.0,The Pearson English series has been specifically developed to meet the content and assessment requirements of the new Australian Curriculum: English. The series has been carefully crafted by practicing teachers and has been trialled in schools to ensure that all tasks are 'classroom ready'.
1671,3,VIC,10,ENGLISH,9781488656910,Pearson Science 10 Activity Book,"['Malcolm Parsons', 'Greg Rickard']",2016-11-30,0.0,0.0,"The Pearson Science Second Edition Activity Book is a write-in resource designed to develop and consolidate students' knowledge and understanding of science by providing a variety of activities and questions to apply skills, reinforce learning outcomes and extend thinking. Updated with explicit differentiation and improved learner accessibility, it provides a wide variety of activities to reinforce, extend and enrich learning initiated through the student book."
1672,12,WA,11,SCIENCE,9780170452847,Food by Design,"['Glenis Heath', 'Laurel Tully', 'Heather McKenzie']",2004,0.0,0.0,Text designed to suit the interests and requirements of middle school students.
1673,12,WA,11,SCIENCE,9781488617720,Pearson Chemistry 11,['Geoff Quinton'],2017,0.0,0.0,
1674,12,WA,11,SCIENCE,9781488617713,Pearson Physics Queensland 11 Skills and Assessment Book,['Doug Bail'],2018-09-14,0.0,0.0,"Introducing the Pearson Physics Queensland 11 Skills and Assessment Book. Fully aligned to the new QCE 2019 Syllabus. Write in Skills and Assessment Book written to support teaching and learning across all requirements of the new Syllabus, providing practice, application and consolidation of learning. Opportunities to apply and practice performing calculations and using algorithms are integrated throughout worksheets, practical activities and question sets. All activities are mapped from the Student Book at the recommend point of engagement in the teaching program, making integration of practice and rich learning activities a seamless inclusion. Developed by highly experienced and expert author teams, with lead Queensland specialists who have a working understand what teachers are looking for to support working with a new syllabus."
1675,27,ACT,11,ENVIRONMENTAL SCIENCE,9781447990420,Pearson Baccalaureate,"['Andrew Davis', 'Jo Thomas', 'Garrett Nagle', 'Keely Rogers']",2015-07-15,0.0,0.0,"This comprehensive 2nd Edition textbook covers all eight topics from the 2015 ESS course, along with advice on Internal Assessment, the Extended Essay, and links to Theory of Knowledge. It will help students to prepare thoroughly and methodically for their examinations. Written by experienced IB teachers and examiners, Andrew Davis and Garrett Nagle. Detailed diagrams and photographs help to explain key concepts. Practice questions from past examination papers help you with exam preparation. Clear links to Theory of Knowledge throughout. ATL skills are addressed in Challenge Yourself boxes and the online worksheets. Significant ideas, big questions, and key concepts are signposted throughout. Provides guidance on Internal Assessment and the Extended Essay. Written to give an international and transdisciplinary perspective. Includes enhanced eText containing additional materials such as animations, videos, revision worksheets and quizzes."
1676,27,ACT,11,PDHPE,9780730356714,"Jacaranda Outcomes 1 Personal Development, Health and Physical Education Preliminary Course 5E EBookPLUS and Print",['R. Ruskin'],2018-10,0.0,0.0,"Jacaranda Outcomes 1 PDHPE Preliminary Course 5e Print & eBookPLUS This print and digital title provides rigorous adherence to the PDHPE Stage 6 Syllabus. Written by an experienced author team led by Ron Ruskin, the latest edition includes information on current trends and health promotion campaigns, alongside up-to-date data and statistics. A new refreshed design makes the content easy to follow and engaging, with updated figures and artwork. The new edition of Jacaranda Outcomes 1 PDHPE Preliminary Course includes these key updates: Brand-new case studies and examples of health promotion campaigns, as well as fitness trends and technology and the effect of social m edia on mental health; The most up-to-date data and statistics on fitness and risk factors for health; Updates to test ratings and norms, including the Yo-Yo test; Improved content on velocity and acceleration; The issues and priorities in Australia's health section (Core 1) has been completely updated, including new tables, graphs and figures; Updates to the DRSABCD protocols and the legal implications of first aid An access code for the eBookPLUS comes free on the inside cover of your printed text, so you can make the most of both the print and digital formats."
1677,12,WA,12,SCIENCE,9781488617737,Pearson Chemistry,['Geoff Quinton'],2017,0.0,0.0,
1678,12,WA,12,SCIENCE,9781488613579,Pearson Physics,['Greg Moran'],2017,0.0,0.0,
1679,12,WA,12,SCIENCE,9780170452922,Biology WA ATAR Units 3&4 Student Book,,2020,0.0,0.0,
1680,23,NSW,12,ECONOMICS,9780076819690,Economics,"['Campbell R. McConnell', 'Stanley L. Brue', 'Sean Masaki Flynn']",2011-01-01,0.0,0.0,
1681,38,NSW,12,ECONOMICS,9780655780731,Australia in the Global Economy,"['Tim Edwin Dixon', ""John O'Mahony""]",2011,0.0,0.0,"Features a summary and review section in each chapter, Review questions, Definitions of key terms in the margin, Cross-references to relevant and useful web destinations, Clear design and layout, A comprehensive glossary providing a ready reference for over 350 key economics terms and concepts and two appendices, one covering key economic skills, the other providing extension material beyond the HSC Economics syllabus for students seeking an extra challenge."
1682,39,TAS,11,LANGUAGES,9780732965679,Kookoo Seikatsu,['Keiko Aitchison'],2000,0.0,0.0,This solutions manual contains solutions to all the exercises in Kookoo Seikatsu Books 1and 2 (second edition).Kookoo Seikatsu is a popular series written to suit the study design for VCE Japanese.
1683,40,NT,11,LANGUAGES,9780732965679,Kookoo Seikatsu,['Keiko Aitchison'],2000,0.0,0.0,This solutions manual contains solutions to all the exercises in Kookoo Seikatsu Books 1and 2 (second edition).Kookoo Seikatsu is a popular series written to suit the study design for VCE Japanese.
1684,40,NT,12,LANGUAGES,9780732965693,Kookoo Seikatsu,['Keiko Aitchison'],2000,0.0,0.0,This solutions manual contains solutions to all the exercises in Kookoo Seikatsu Books 1and 2 (second edition).Kookoo Seikatsu is a popular series written to suit the study design for VCE Japanese.
1685,40,NT,11,ENGLISH LITERARY STUDIES,9781740818377,International Encyclopedia of Propaganda,['Robert Cole'],1998,0.0,0.0,"The International Encyclopedia of Propaganda addresses in a comprehensive manner those forms of communication -- mass communication in particular -- that are intended to produce changes in the thinking or the behaviour of their audiences. It offers 510 alphabetically-ordered essays that cover the historical, political, sociological, cultural, and artistic aspects of propaganda. The encyclopedia defines the arenas in which propaganda is employed; pinpoints the political systems in which propaganda is prominent; describes notable theorists, practitioners and their works; and examines organizations that have utilized propaganda in a systematic fashion. This well-organized, easy-to-use encyclopedia will be of use to students of world history, politics, media studies, and literature."
1686,1,NSW,12,MATHEMATICS,9781488618314,New Senior Mathematics Extension 2 for Year 12,"['Bob Aus', 'Heather Brown', 'David Coffey', 'Peter Muddle', 'Nicola Kovacs', 'Rajakrishnar Sekaran', 'Francis Dillon']",2013-10-25,0.0,0.0,The New Senior Mathematics Extension 2 for Year 12 Student Worked Solutions contains fully worked solutions for every second question in the student book.
1687,40,NT,12,ENGLISH LITERARY STUDIES,9781740818377,International Encyclopedia of Propaganda,['Robert Cole'],1998,0.0,0.0,"The International Encyclopedia of Propaganda addresses in a comprehensive manner those forms of communication -- mass communication in particular -- that are intended to produce changes in the thinking or the behaviour of their audiences. It offers 510 alphabetically-ordered essays that cover the historical, political, sociological, cultural, and artistic aspects of propaganda. The encyclopedia defines the arenas in which propaganda is employed; pinpoints the political systems in which propaganda is prominent; describes notable theorists, practitioners and their works; and examines organizations that have utilized propaganda in a systematic fashion. This well-organized, easy-to-use encyclopedia will be of use to students of world history, politics, media studies, and literature."
1688,2,VIC,12,LEGAL STUDIES,9781108887199,Cambridge Making & Breaking the Law VCE Units 1&2 2nd Edition,,2020,0.0,0.0,
1689,2,VIC,12,LEGAL STUDIES,9781108819275,Cambridge Making & Breaking the Law VCE Units 1&2 2nd Edition,,2020,0.0,0.0,
1690,20,NSW,12,AGRICULTURE,9780170265560,Dynamic Agriculture Years 11-12,"['Lisle Brown', 'Robert Hindmarsh', 'Ross McGregor']",2015-07-20,0.0,0.0,"Updated to fully comply with the NSW BOSTES Agriculture Stage 6 syllabus (amended 2013) Up-to-date content and data Full colour design, photographs and diagrams Question sets spread throughout each chapter Links to appropriate websites End of chapter questions Updated worksheets for use in the class or for homework Teacher access to digital content."
1691,27,ACT,11,GEOGRAPHY,9781488620935,Saling Silang 2,"['Melissa Gould-Drakeley', 'Deryn Heather Mansell', 'Joanne Fenton', 'Ilian Yang', 'Ida Harsojo']",2013,0.0,0.0,"The teacher companion presents all the pages from the student book with wrap-around practical teaching notes that include lesson tips, extension activities, assessment ideas, extended cultural information, cross-references to other components and a wealth of support material in a single, easy-to-use resource. All the pages from the activity book are reproduced with answers to support quick and easy correction of student work."
1692,27,ACT,11,GEOGRAPHY,9780198396031,IB Geography Course Book,"['Garrett Nagle', 'Briony Cooke']",2012-06-28,0.0,0.0,"Developed with the IB for the latest syllabus at SL and HL, this comprehensive course book is packed with topical case studies to drive critical thought. Written by an IB team leader and workshop leader, it integrates the learner profile and includes skills development and fieldwork support, for optimal achievement."
1693,27,ACT,12,GEOGRAPHY,9781488620928,Saling Silang 2,"['Melissa Gould-Drakeley', 'Deryn Heather Mansell', 'Joanne Fenton', 'Ilian Yang', 'Ida Harsojo']",2013,0.0,0.0,"The teacher companion presents all the pages from the student book with wrap-around practical teaching notes that include lesson tips, extension activities, assessment ideas, extended cultural information, cross-references to other components and a wealth of support material in a single, easy-to-use resource. All the pages from the activity book are reproduced with answers to support quick and easy correction of student work."
1694,25,QLD,11,BUSINESS STUDIES,9780170418485,Nelson Biology,"['Rebecca Carter', 'Anne Semple', 'Pam Smith', 'Stewart Jackel', 'Brian Stevenson', 'Jacinta Duncan']",2005-11-18,0.0,0.0,"Nelson Biology VCE Units 3 & 4, Second Edition, is an exciting full-colour Student Book for the VCE Biology Study Design 2006-2014. Written by a team of experienced Biology teachers, Nelson Biology VCE Units 3 & 4 gives extensive support to students, by helping to develop their understanding of biological concepts and theory in preparation for school-assessed coursework and examinations. Nelson Biology VCE Units 3 & 4 Student CD-ROM is packaged with the Student Book. Features of the Student CD-ROM include: a a PDF version of the corresponding Student Book a animations to assist studentsa conceptual understanding a a Biolinksa to websites providing extension material and context a multiple-choice questions providing examination practice a activities to assist students in remembering biological definitions. NelsonNet Student Website a NelsonNetBook version of the corresponding student book a Animations to assist studentsa conceptual understanding a a Biolinksa to websites providing extension material and context a Multiple-choice questions providing examination practice a Activities to assist students in remembering biological definitions."
1695,24,QLD,12,ACCOUNTING,9780357132692,Financial Accounting,"['Jay S. Rich', 'Jeff Jones', 'Linda Ann Myers']",2021-01-01,0.0,0.0,"Gain a clear understanding of the important relationships between accounting, financial statements and business decisions with Rich/Jones/Myers' FINANCIAL ACCOUNTING, 5E. This edition's proven approach is built around the way today's learners read and process principles. This edition helps you master the fundamentals of financial accounting more quickly and independently so you can focus on how accounting information is used in real companies today. The authors illustrate each major concept using memorable examples from familiar organizations and conceptual insights that explain the reasons behind the processes. You watch leading companies, like Apple, Verizon or Google, use accounting information to make better decisions, as you learn how to analyze and interpret financial data yourself. This edition even provides links to helpful videos from the authors to reinforce concepts and further support your learning success. Important Notice: Media content referenced within the product description or the product text may not be available in the ebook version."
1696,24,QLD,12,ECONOMICS,9781337617390,Macroeconomics,['Roger A. Arnold'],2018-02-08,0.0,0.0,"Ever wonder what gives money value, why the unemployment rate rises or falls, or why some economies grow faster than others? What causes the business cycle, or inflation, or high interest rates? Arnold’s MACROECONOMICS, 13E answers these intriguing questions and more as readers open today’s world of economic analysis. Today’s economy may be tough but learning economics doesn’t have to be with this engaging approach. The author weaves memorable everyday economic examples throughout each chapter and keeps reader interest by illustrating the unexpected places economics occur. Comprehensive learning features clearly demonstrate how economic forces link to every day events and form an important part of life 24/7. Readers explore the latest developments in today's changing economy for a thorough understanding of contemporary macroeconomics. Important Notice: Media content referenced within the product description or the product text may not be available in the ebook version."
1697,25,QLD,12,BUSINESS STUDIES,9780170418492,Business for QCE Units 3&4: Diversification & Evolution,,2019,0.0,0.0,
1698,31,QLD,12,ACCOUNTING,9780170401890,Slutty Life,['Satsuki Imonet'],2021-03-02,0.0,0.0,"Manabe is in a real bind with his mother staying at his place for the weekend, but luckily his good friend Oomori is willing to let Manabe's mother stay with him. What Oomori didn't expect was that she was a total hottie! Oomori thought he could handle this, but by day two, the sight of this hot milf walking around in her underwear and tank top overloads his virgin brain!Thinking he's got some alone time, Oomori decides to try and release his desires, but he is caught in the act by his friend's mom! She likes what she sees and being neglected by her cheating husband, she offers to help Oomori with his urges."
1699,31,QLD,12,BUSINESS STUDIES,9780170418492,Business for QCE Units 3&4: Diversification & Evolution,,2019,0.0,0.0,
1700,34,QLD,12,ACCOUNTING,9780170401890,Slutty Life,['Satsuki Imonet'],2021-03-02,0.0,0.0,"Manabe is in a real bind with his mother staying at his place for the weekend, but luckily his good friend Oomori is willing to let Manabe's mother stay with him. What Oomori didn't expect was that she was a total hottie! Oomori thought he could handle this, but by day two, the sight of this hot milf walking around in her underwear and tank top overloads his virgin brain!Thinking he's got some alone time, Oomori decides to try and release his desires, but he is caught in the act by his friend's mom! She likes what she sees and being neglected by her cheating husband, she offers to help Oomori with his urges."
1701,34,QLD,12,BUSINESS STUDIES,9780170418492,Business for QCE Units 3&4: Diversification & Evolution,,2019,0.0,0.0,
1702,38,NSW,12,DANCE,9781108869300,"Design and Technology, Stage 6","['Arna Christine Wesley', 'Romalina Rocca']",2015-05-05,0.0,0.0,
1703,2,VIC,12,FOOD TECHNOLOGY,9780170378543,Water Pollution Control,"['Richard Helmer', 'Ivanildo Hespanhol']",1997-10-02,1.0,4.0,"This is a handbook for policy makers and environmental managers in water authorities and engineering companies engaged in water quality programmes, especially in developing countries. It is also suitable for use as a textbook or as training material for water quality management courses. It is a companion volume to Water Quality Assessment and Water Quality Monitoring."
1704,2,VIC,12,FOOD TECHNOLOGY,9780170378611,Food Solutions,"['Glenis Heath', 'Heather McKenzie', 'Laurel Tully']",2016,0.0,0.0,
1705,19,VIC,12,ENGLISH,9780170378611,Food Solutions,"['Glenis Heath', 'Heather McKenzie', 'Laurel Tully']",2016,0.0,0.0,
